acpl,cpl_std,critical_accuracy,skill_consistency_gap,think_time_std,low_acpl_game_rate,outlier_game_count,avg_rating,num_games,player,is_cheater
0.271045751633987,0.5445194120172858,0.5027027027027027,0.0246276617596713,5.050711394111903,0.1428571428571428,0.0,2797.7884615384614,52,evg85,False
0.2752583759227711,0.5750220633443034,0.5242105263157895,0.0304535087719298,5.318532679840092,0.0925925925925925,0.0,2850.1964285714284,56,tasad10,False
0.2933850931677018,0.5934762931258704,0.4784172661870504,-0.0159249999999999,4.722757960517717,0.0434782608695652,1.0,2697.7586206896553,29,italiangangster,False
0.3262337662337662,0.6766297413099792,0.4179894179894179,-0.0715181318681318,5.254913870702412,0.0769230769230769,0.0,2762.823529411765,17,juan_delasala,False
0.2956450597860289,0.6224699900332198,0.5398230088495575,-0.0360718110537386,4.65929019785372,0.1388888888888889,0.0,2949.722222222222,36,calisthenicsboy,False
0.2605585880640466,0.5465369868844623,0.5761846405228758,0.0275814009252033,3.4461410467007845,0.1405152224824356,0.0,2858.141203703704,432,vladimirovich9000,False
0.3140416367552046,0.6429221167688096,0.5012987012987012,-0.022013417071082,4.605613468137732,0.0967741935483871,0.0,2869.063829787234,47,trainiing123,False
0.3380683506686479,0.7012744594965322,0.5164319248826291,-0.0318937888198758,4.37137127283393,0.0,0.0,2813.9473684210525,19,goldenpawn1211,False
0.2911148086522462,0.651724390108708,0.5956284153005464,-0.0227107583774252,3.8252316456623694,0.0714285714285714,0.0,2940.222222222222,18,christened,False
0.2790958408679927,0.5440201768683257,0.4906832298136646,-0.0268476190476191,4.990342066760439,0.0,0.0,3039.0,15,iammatecheckmate,False
0.2810081119209969,0.6030462879987848,0.5661125802795618,0.0056609562232476,5.635552878770946,0.1351981351981352,0.0,2900.064814814815,432,dr_tiger,False
0.2784310436837691,0.5899669336168145,0.5522466039707419,0.00273721840664,3.973008724945186,0.1133333333333333,0.0,2882.8075,400,xiaochess,False
0.3990767045454545,0.6923357819912991,0.4417670682730923,-0.091,4.646753544681814,0.04,1.0,2756.4814814814813,27,gefuehlter_fm,False
0.3659161147902869,0.6674986168969177,0.3884892086330935,0.0074853378665532,4.575927966849342,0.0769230769230769,0.0,2664.0666666666666,15,oleg946,False
0.3743933463796477,0.6925567183246651,0.5083333333333333,0.0110454545454545,4.536276227936966,0.0,0.0,2747.5714285714284,28,nadigraj,False
0.2779087719298246,0.5827508679818328,0.5169712793733682,-0.0385433957489879,3.950183869961916,0.125,0.0,2937.65625,32,athena-pallada,False
0.4277755905511811,0.7456764967661081,0.4928909952606635,-0.0356714243759178,5.460659030612616,0.0,0.0,2658.5333333333333,15,m_onee,False
0.3902392821535393,0.7346885332232522,0.4505813953488372,-0.0267901960784313,4.989455259865158,0.0416666666666666,1.0,2639.925925925926,27,zhohoff,False
0.3943325526932084,0.7404652072395838,0.487012987012987,0.0167360465116279,3.9777384793867863,0.0,0.0,2655.9333333333334,15,idisjuda,False
0.1972929936305732,0.4909463727397574,0.5950413223140496,0.015842875318066,3.4971923473947175,0.3333333333333333,0.0,2849.2,15,silence404,False
0.3911149228130361,0.738319885049127,0.4615384615384615,-0.0101627642276422,5.68286056288693,0.0,0.0,2671.16,25,towser1,False
0.3347597254004577,0.6969224596812494,0.581081081081081,-0.0554037878787878,5.556564195499928,0.0,0.0,2838.1428571428573,21,ricky8632200,False
0.2779406284135449,0.5707477077539237,0.5671765192228193,0.0001585408534567,4.083788492141178,0.1278195488721804,0.0,2962.985,400,yarebore,False
0.3752447552447553,0.6955883279016778,0.4871794871794871,0.0121270228645894,6.188491125231533,0.0,0.0,2645.086956521739,23,pchelkinvk,False
0.3274653739612188,0.6552469472042033,0.5291479820627802,0.0007271174377224,3.8973961036895504,0.0666666666666666,0.0,2786.4,15,niksss2023,False
0.361531393568147,0.698895287346019,0.4285714285714285,-0.0465890937019969,5.678119921223848,0.0,0.0,2690.5833333333335,24,namethegame,False
0.3003417533432392,0.6647608708763907,0.4943181818181818,0.0043433506044905,5.372663802225096,0.0555555555555555,0.0,2760.6666666666665,18,liczner,False
0.2940298507462687,0.6267858829423849,0.5310734463276836,0.0088230769230768,4.040092235221521,0.0,0.0,2769.866666666667,15,sapphire_phoenix,False
0.4142112879884226,0.7094428677239151,0.4163424124513619,-0.041699209486166,5.902757756134837,0.0,0.0,2632.409090909091,22,joeassaad,False
0.2844464285714285,0.5845752859873952,0.4892086330935252,-0.0543527950310559,3.780141606992785,0.1428571428571428,0.0,2660.266666666667,15,dfsocial,False
0.2782108183079057,0.5891315594929477,0.4683908045977011,-0.0417696969696971,4.713784848049125,0.1212121212121212,1.0,2875.5151515151515,33,liamputnam2008,False
0.347524115755627,0.7025342128024656,0.4357976653696498,-0.0469815217391305,5.624462783819678,0.0869565217391304,0.0,2659.12,25,northwind05,False
0.3451224289911851,0.6833015358748067,0.530791788856305,-0.0395848719475878,4.810549053468242,0.0,0.0,2745.8695652173915,23,darkalekhine,False
0.3027368421052631,0.6306249066229351,0.4629629629629629,-0.075840579710145,3.948053368527001,0.0,0.0,2778.294117647059,17,paopaomate,False
0.3606040756914119,0.7483461136632682,0.4724220623501199,-0.015249027181688,5.491306608800852,0.1333333333333333,0.0,2807.247191011236,89,sublimewarrior,False
0.346447166921899,0.644839756472254,0.495,-0.0628435233160622,6.0007329932680635,0.0,0.0,2705.7619047619046,21,valerii1122334455,False
